WW Influent,Rain Influent,Total influent,WW TP,WW TKN,WW COD,WW Ortho-P,Chemical Dose,,Nitrate Effluent,TSS Effluent,TP Effluent,COD Effluent,TN Effluent,Mass of Hauled Sludge,Sludge added per day,Total Air Flow ,dailychemconsumptionEffluent,Air Flow at Field Conditions 1st AER Reactor,Air Flow at Field Conditions 2nd AER Reactor,Air Flow at Field Conditions 3rd AER Reactor,Percent of Solids in Digester Effluent,xmghpo4RL1,Influent Flow to Digester,TSS (waste activated sludge + primary clarifier underflow),Influent TSS to Digester,Effluent Flow,Ortho-P Effluent,TN Hauled Sludge,Ortho-P Hauled Sludge,TP Hauled Sludge,Nitrate Hauled Sludge,MLSS Reactor 1,VSS Reactor 1,MLSS Reactor 2,VSS Reactor 2,MLSS Reactor 3,VSS Reactor 3,Total COD in Reactor 1,Total COD in Reactor 2,Total COD in Reactor 3,Soluble BOD in Reactor 1,Soluble BOD in Reactor 2,Soluble BOD in Reactor 3,Total BOD in Reactor 1,Total BOD in Reactor 2,Total BOD in Reactor 3,SRT Total
113562.354,76398.8759,189961.2299,1.79E+01,4.64E+01,5.64E+02,1.44E+01,0.00E+00,,13.1139,0.164943,9.85398,48.2069,16.2355,21180.7,33613.72,1.83E+06,995.375,16857.6,19271.2,8787.55,2.63895,0.0231169,840.343,20825.9,40000,189875,9.38201,8538,116.92,2854.54,0.000287361,6633.36,2852.79,6610.06,2830.58,6597.73,2819.16,4568.94,4526.45,4507.48,5.65201,1.26893,0.769555,940.001,913.103,901.38,16.1311
113562.354,11005.41036,124567.7644,3.04E+01,3.76E+01,4.49E+02,2.43E+01,0.00E+00,,18.1036,0.083802,26.1545,28.22,20.1565,11095.4,24001.08,1.32E+06,652.78,13386.4,13273.8,5732.2,1.93883,0.0755621,600.027,15095,40000,124523,25.8823,11298.9,598.324,4617.18,0.000568444,3380.75,1998.08,3362.24,1981.19,3352.08,1971.96,3169.3,3134.68,3119.19,6.06359,1.30437,0.752838,646.483,624.304,614.667,20.8683
113562.354,14814.4354,128376.7894,1.83E+01,3.13E+01,6.74E+02,1.46E+01,0.00E+00,,3.17695,0.173026,14.3213,39.7056,5.85681,18024.9,31613.64,1.72E+06,672.601,14682.5,18273.3,9218.41,2.38906,0.0308509,790.341,19647.6,40000,128304,13.9344,10065.1,136.843,3505.33,7.29E-05,6972.08,3715.2,6938.45,3683.29,6921.03,3667.27,5942.21,5879.67,5852.78,6.51999,1.28052,0.784658,1101.06,1062,1045.53,20.5107
113562.354,91008.78664,204571.1406,3.10E+01,2.71E+01,4.56E+02,2.48E+01,0.00E+00,,6.46856,0.143782,16.6086,47.2829,9.46978,17554,26882.88,1.42E+06,1072.04,12439.3,15339.8,7034.91,2.73415,0.0486559,672.072,16831.2,40000,204500,16.1469,7125.53,330.722,3082.76,0.000142642,5779.21,2378.33,5761.06,2361.82,5751.3,2352.97,3828.54,3793.85,3778.35,5.40216,1.38652,0.836839,778.249,756.225,746.627,15.3512
86752.83588,0,86752.83588,2.20E+01,3.31E+01,6.97E+02,1.76E+01,0.00E+00,,5.97495,0.112957,19.651,35.9661,8.44603,12883.8,26003.84,1.24E+06,454.507,10989.3,12923.7,6392.45,2.07736,0.0405723,650.096,16303.2,40000,86700.6,19.3009,10571.9,211.506,3914.87,0.000200975,4559.29,2624.76,4532.53,2599.73,4518.29,2586.78,4174.68,4124.71,4103.21,6.62578,1.23368,0.727305,769.698,738.264,725.088,25.1158
113562.354,25537.0336,139099.3876,1.54E+01,4.80E+01,6.75E+02,1.23E+01,0.00E+00,,14.477,0.194743,10.9439,42.4574,17.3097,20039.7,33787.24,2.07E+06,728.768,18804.5,21661.7,10351.8,2.48475,0.0225025,844.681,20927.8,40000,139018,10.5283,10279.7,83.6505,3131.86,0.00031161,7843.14,3879.17,7807.75,3845.28,7789.73,3828.62,6206.09,6143.7,6116.49,5.89715,1.12746,0.704469,1163.03,1124.12,1107.46,19.5842
113562.354,68.24831757,113630.6023,2.13E+01,4.31E+01,4.84E+02,1.70E+01,0.00E+00,,23.3305,0.0958566,19.4906,25.3227,25.2561,11983.6,25430.88,1.48E+06,595.426,15293.3,14598.1,6358.86,1.97615,0.045529,635.772,15958.4,40000,113582,19.2469,11886.9,331.491,4235.78,0.000712277,3868.28,2267,3846.22,2246.5,3834.27,2235.64,3589.95,3549.8,3531.91,6.11613,1.23645,0.720252,718.16,692.66,681.623,21.9435
106475.7014,0,106475.7014,1.12E+01,3.82E+01,5.63E+02,8.95E+00,0.00E+00,,15.4405,0.114003,9.45148,29.2372,17.559,13533.9,26672,1.43E+06,557.885,13842.6,14524.8,6759,2.12729,0.0170887,666.8,16704.7,40000,106421,9.16838,10810.9,82.1188,3405.53,0.000468751,4598.31,2572.37,4573.5,2548.84,4560.12,2536.58,4085.03,4038.76,4018.48,6.24889,1.20099,0.707998,784.75,755.552,743.093,22.7023
113562.354,28884.95748,142447.3115,1.70E+01,1.94E+01,7.18E+02,1.36E+01,0.00E+00,,1.54394,0.197891,11.893,45.2333,4.55347,20588.3,34215.12,1.83E+06,746.307,15062.5,19730.5,10108.2,2.52066,0.0253905,855.378,21178.8,40000,142364,11.4522,9600.63,98.0679,3211.52,3.20E-05,7968.65,4042.06,7933.8,4008.7,7915.65,3991.91,6476.16,6410.4,6381.95,6.90812,1.45714,0.893614,1210.93,1169.81,1152.36,19.3121
108295.0893,0,108295.0893,1.45E+01,2.14E+01,7.17E+02,1.16E+01,0.00E+00,,2.07012,0.178016,12.3121,37.1549,4.66364,17260.2,30975.48,1.69E+06,567.343,14153.5,18056.5,9235.9,2.33509,0.0234708,774.387,19270.1,40000,108225,11.9512,10503.8,85.9774,3401.93,4.97E-05,7176.53,3929.22,7139.62,3893.96,7120.63,3876.46,6283.69,6214.85,6185.58,7.03788,1.35972,0.825397,1122.64,1079.75,1061.86,22.499
85546.00271,0,85546.00271,2.76E+01,2.54E+01,7.17E+02,2.21E+01,0.00E+00,,4.57746,0.115346,25.1086,36.9894,7.10744,12836.1,26109.48,1.24E+06,448.181,10848.8,13000.2,6493.9,2.06136,0.058886,652.737,16366.8,40000,85494,24.7484,10711.2,292.678,4122.28,0.000152433,4656.12,2706.87,4628.45,2681.09,4613.82,2667.81,4308.87,4257.4,4235.33,6.72641,1.25544,0.741726,786.052,753.703,740.18,25.2804
113562.354,70024.49321,183586.8472,1.69E+01,2.32E+01,6.42E+02,1.35E+01,0.00E+00,,3.04226,0.179902,9.46907,49.7626,6.21358,22023.8,34657.72,1.70E+06,961.941,14275.8,18365.3,9104.94,2.66122,0.0220203,866.443,21438.1,40000,183498,8.98243,8207.4,101.438,2855.3,6.42E-05,7235.91,3282.11,7209.88,3257.21,7196.07,3244.39,5262.91,5212.59,5190.58,6.20112,1.37687,0.839574,1052.9,1021.19,1007.62,16.4958
104130.6622,0,104130.6622,3.10E+01,4.27E+01,5.51E+02,2.48E+01,0.00E+00,,20.3124,0.101449,28.892,28.6289,22.405,11962.7,25788.76,1.45E+06,545.625,14489.6,14480.5,6555.52,1.94545,0.0819949,644.719,16173.8,40000,104082,28.615,12074.1,473.684,4559.28,0.000625068,4095.74,2446.43,4071.05,2423.73,4057.96,2411.88,3880.9,3836.72,3817.24,6.20009,1.20331,0.705684,751.743,723.814,711.836,22.9719
112521.9211,0,112521.9211,1.20E+01,3.69E+01,6.22E+02,9.63E+00,0.00E+00,,10.5771,0.150964,10.0975,32.2106,12.86,15834.3,29350.28,1.66E+06,589.532,15169.2,17248.5,8356.7,2.26114,0.0187566,733.757,18305.3,40000,112458,9.78445,10716.2,73.3914,3346.79,0.000271903,6086.55,3329.46,6055.01,3299.41,6038.56,3284.26,5308.67,5250.86,5225.82,6.20844,1.1541,0.703175,980.745,944.605,929.283,22.0505
113562.354,77651.61716,191213.9712,1.43E+01,2.23E+01,7.09E+02,1.15E+01,0.00E+00,,1.46205,0.209181,7.54376,52.9721,4.84005,24734.8,37780.16,1.85E+06,1001.87,15035.4,20159.8,10238.3,2.74133,0.0169626,944.504,23257.2,40000,191114,7.02635,8215.27,63.3765,2631.95,2.82E-05,8411.63,3750.03,8382.54,3721.89,8367.23,3707.59,6019.22,5962.58,5937.94,6.62076,1.51686,0.941977,1197.97,1162.33,1147.13,16.0616
99836.95898,0,99836.95898,3.85E+01,3.94E+01,5.03E+02,3.08E+01,0.00E+00,,20.3013,0.0723297,36.4455,26.2468,22.2526,9757.18,23488.28,1.21E+06,523.163,12480.7,11942.7,5235.39,1.7429,0.130953,587.207,14784.4,40000,99797.4,36.1928,12548,770.527,5235.46,0.000740893,2922.46,1875.58,2903.56,1858.46,2893.19,1849.08,2961.95,2926.81,2911.2,6.32879,1.28945,0.734694,601.425,578.878,569.163,23.4747
86819.49413,0,86819.49413,2.61E+01,1.91E+01,6.35E+02,2.09E+01,0.00E+00,,8.29673,0.0880031,23.8407,32.8497,10.593,11418.6,24518.92,1.10E+06,454.887,10092.4,11342.2,5480.04,1.95311,0.0551972,612.973,15408.1,40000,86773.2,23.5219,10732.9,340.784,4262.86,0.000313548,3554.1,2143.25,3532.13,2122.9,3520.13,2112.02,3395.25,3353.41,3335.25,6.63636,1.26736,0.729289,654.891,628.312,617.113,25.1127
113562.354,94489.32449,208051.6785,3.88E+01,4.93E+01,5.40E+02,3.10E+01,0.00E+00,,14.1129,0.154884,20.3377,50.0041,17.343,20660.3,33449.8,1.85E+06,1090.22,17182.7,19511.8,8709.88,2.587,0.0641266,836.245,20729.6,40000,207968,19.8481,8558.42,370.392,3257.8,0.000311265,6229.21,2684.13,6206.94,2663.86,6195.37,2653.38,4298.5,4259.93,4242.57,5.51997,1.3001,0.788304,905.954,881.45,870.69,15.1817
113562.354,74062.35968,187624.7137,2.41E+01,3.47E+01,6.48E+02,1.93E+01,0.00E+00,,4.31105,0.182566,13.5226,50.4738,7.52017,22135.3,35069.28,1.78E+06,983.106,15054.1,19192.4,9421.07,2.64339,0.0348654,876.732,21678.8,40000,187535,13.0284,8365.55,164.537,3076.49,8.91E-05,7343.59,3342.31,7316.73,3316.95,7302.63,3303.95,5360.5,5309.97,5287.81,6.02456,1.32149,0.80813,1073.45,1041.63,1027.96,16.2641
113562.354,3051.770301,116614.1243,2.82E+01,4.59E+01,6.34E+02,2.26E+01,0.00E+00,,17.5476,0.160702,25.2434,33.9328,19.9368,16020,30193.24,1.91E+06,610.98,17897.2,19567.9,9270.51,2.22397,0.0670283,754.831,18806.3,40000,116549,24.9129,11635.4,288.106,4057.21,0.000413605,6481.26,3605.23,6445.95,3572.28,6428.08,3555.96,5754.18,5693.16,5666.57,6.0155,1.11306,0.687484,1058.79,1020.73,1004.49,21.6351
113562.354,50058.01656,163620.3706,1.48E+01,1.83E+01,5.71E+02,1.19E+01,0.00E+00,,5.71482,0.145711,9.23863,43.9647,8.56879,18485.5,30805.16,1.52E+06,857.347,13341,16100.6,7744.69,2.51377,0.0203878,770.129,19169.2,40000,163546,8.8093,8462.84,106.495,2960.08,0.000138847,5863.79,2791.04,5840.86,2769.2,5828.45,2757.74,4466.72,4422.16,4402.59,6.06002,1.31206,0.785006,892.037,863.875,851.805,17.752
113562.354,31777.90798,145340.262,3.67E+01,3.76E+01,4.61E+02,2.94E+01,0.00E+00,,14.9479,0.0984222,27.3744,35.5608,17.3775,12783.2,25330.76,1.39E+06,761.639,13675.2,14212.4,6253.74,2.11573,0.0876152,633.269,15898,40000,145288,27.0289,10239.4,636.395,4331.05,0.000421419,3966.42,2150.93,3947.22,2133.6,3936.89,2124.25,3429.7,3394.42,3378.67,5.87353,1.30942,0.766183,696.014,673.471,663.678,19.0878
113562.354,2426.047328,115988.4013,1.47E+01,2.33E+01,6.02E+02,1.17E+01,0.00E+00,,6.89279,0.137709,12.5052,32.1745,9.16376,15203.4,28586.16,1.53E+06,607.717,13692.7,15917.4,7805.08,2.22923,0.0250816,714.654,17850,40000,115927,12.1929,10408,128.646,3605.75,0.00018291,5552.51,3102.62,5523.63,3075.27,5508.35,3061.26,4945.54,4891.41,4868,6.33833,1.20747,0.727352,927.424,893.461,879.095,21.696
113562.354,91557.4411,205119.7951,2.38E+01,1.90E+01,7.38E+02,1.90E+01,0.00E+00,,1.02616,0.216715,12.1431,55.4666,4.55071,26046.5,39340.76,1.92E+06,1074.74,15350.3,21047,10755.5,2.77202,0.0316093,983.519,24159.9,40000,205014,11.6016,8213.89,125.377,2928.45,1.86E-05,8714.29,3885.22,8684.28,3856.68,8668.6,3842.18,6237.4,6179.78,6154.67,6.76141,1.60693,1.00936,1259.33,1223.09,1207.6,15.328
113562.354,26721.80827,140284.1623,2.65E+01,1.86E+01,7.28E+02,2.12E+01,0.00E+00,,1.50083,0.196496,19.565,45.1598,4.50539,20092.7,33986.84,1.85E+06,734.978,15252.4,19913.1,10221.6,2.47672,0.0490833,849.671,21044.9,40000,140203,19.1249,9945.7,198.44,3613.46,3.10E-05,7915.06,4131.35,7878.49,4096.85,7859.84,4079.68,6621.24,6553.45,6524.4,6.95218,1.45575,0.892781,1229.03,1186.71,1168.89,19.4888
113562.354,46502.15152,160064.5055,2.51E+01,2.47E+01,5.93E+02,2.00E+01,0.00E+00,,5.13656,0.14856,16.5269,44.0328,8.00026,18070.8,30879.8,1.57E+06,838.715,13664,16652.1,8100.94,2.45175,0.04205,771.995,19213.4,40000,159991,16.0968,8965.84,250.829,3483.76,0.000120551,5980.92,2972.04,5955.75,2948.53,5942.4,2936.31,4756.76,4709.2,4688.4,6.10606,1.30011,0.782663,938.864,908.871,896.05,17.9982
108728.1732,0,108728.1732,1.59E+01,3.07E+01,7.16E+02,1.27E+01,0.00E+00,,2.26584,0.177551,13.6596,37.0842,4.84369,17216.8,30965.92,1.70E+06,569.615,14394.9,18130.6,9267,2.32996,0.0268351,774.148,19264.4,40000,108658,13.2992,10554.3,102.419,3503.82,5.42E-05,7158.29,3936.9,7121.13,3901.5,7102.03,3883.92,6294.62,6225.74,6196.37,6.90981,1.32931,0.810364,1125.75,1082.86,1064.92,22.4528
113562.354,93206.41724,206768.7712,3.84E+01,4.29E+01,5.76E+02,3.07E+01,0.00E+00,,10.0447,0.162399,20.1923,50.8386,13.2881,21338,34184.4,1.80E+06,1083.48,16114.9,19219.7,8887,2.6143,0.0631912,854.61,21160.8,40000,206682,19.6943,8417.47,348.168,3300.76,0.000213451,6531.46,2875.17,6508.14,2853.87,6495.97,2842.82,4606.44,4564.84,4546.26,5.64089,1.29918,0.788981,956.364,930.006,918.507,15.2455
87784.59971,0,87784.59971,3.21E+01,3.85E+01,6.55E+02,2.57E+01,0.00E+00,,12.8244,0.102315,29.6848,33.8251,15.1777,11920.2,25397.48,1.27E+06,459.936,11922.4,12967.7,6178.06,1.9683,0.0798215,634.937,15938.2,40000,87736.3,29.3558,11414.1,412.153,4420.18,0.000437841,4131.52,2453.58,4106.08,2430.1,4092.59,2417.88,3897.45,3851.04,3830.87,6.4225,1.19998,0.702793,729.161,699.875,687.489,24.9811
112156.8015,0,112156.8015,2.55E+01,4.34E+01,7.39E+02,2.04E+01,0.00E+00,,7.64914,0.201323,22.962,38.1091,10.2645,18399.3,32755.32,2.05E+06,587.563,17306.6,22058.2,10789.4,2.35385,0.055882,818.883,20321.1,40000,112082,22.5898,11347.1,191.925,3840.66,0.000166058,8117.62,4452.86,8074.51,4412.18,8052.91,4392.38,7127.41,7052.09,7019.67,6.25167,1.12452,0.705961,1258.93,1212.24,1192.5,22.0898
113562.354,42764.92013,156327.2741,1.13E+01,1.74E+01,5.70E+02,9.02E+00,0.00E+00,,6.0122,0.143837,7.17896,42.4121,8.78772,17910.5,30391.2,1.51E+06,819.128,13324.6,15938.3,7672.63,2.46897,0.0159542,759.78,18923.8,40000,156255,6.76503,8550.89,73.976,2822.28,0.000150245,5789.31,2796.52,5766.07,2774.27,5753.47,2762.62,4472.25,4426.98,4407.15,6.0897,1.29782,0.776113,887.288,858.694,846.459,18.2596
113562.354,89453.8136,203016.1676,2.65E+01,4.03E+01,6.85E+02,2.12E+01,0.00E+00,,5.80037,0.203483,13.8092,53.4515,9.17964,24851.9,37896.72,1.99E+06,1063.73,16796.7,21549.3,10509.4,2.74581,0.0367322,947.418,23324.8,40000,202916,13.2849,8490.02,156.547,2996.36,0.000111983,8182.84,3598.06,8154.16,3570.97,8139.32,3557.26,5771.79,5719.22,5696.08,5.85295,1.2799,0.792295,1169.23,1136.15,1121.86,15.4347
113562.354,81541.02112,195103.3751,1.40E+01,4.59E+01,5.77E+02,1.12E+01,0.00E+00,,12.1233,0.172822,7.37892,49.3308,15.3019,22090.5,34544.44,1.86E+06,1022.31,16880.7,19650,9033.53,2.67793,0.0166557,863.611,21371.7,40000,195014,6.89574,8271.78,91.1797,2700.55,0.000268468,6948.77,2933.62,6925.32,2911.02,6912.86,2899.42,4700.33,4657.04,4637.73,5.64838,1.27068,0.773095,967.099,939.709,927.776,15.8482
113562.354,9105.140351,122667.4944,2.61E+01,1.88E+01,7.18E+02,2.09E+01,0.00E+00,,1.82083,0.18761,21.935,40.1495,4.56709,18333.3,32373.88,1.81E+06,642.664,15109.6,19384.4,9938.49,2.37295,0.0546311,809.347,20096.3,40000,122593,21.5444,10555.8,215.963,3832.81,3.98E-05,7562.09,4143.95,7523.84,4107.93,7504.38,4090.06,6633.71,6563.44,6533.43,6.96002,1.38945,0.849555,1202.82,1159.05,1140.69,21.0408
113562.354,49920.71807,163483.0721,2.12E+01,2.95E+01,6.35E+02,1.70E+01,0.00E+00,,3.60942,0.168885,13.4627,46.2094,6.59831,19861.2,32763.4,1.67E+06,856.598,14180.3,17854.8,8841.13,2.53928,0.0322061,819.085,20325.8,40000,163403,13.0111,8816.87,159.637,3225.99,7.97E-05,6797.26,3282.12,6769.83,3256.13,6755.39,3242.8,5256.52,5204.39,5181.68,6.22893,1.32583,0.806122,1030.68,997.913,983.943,17.7622
94114.24797,0,94114.24797,2.51E+01,2.85E+01,5.46E+02,2.01E+01,0.00E+00,,11.485,0.0727234,23.0974,28.4065,13.539,10518.8,23459,1.05E+06,493.148,10098.2,10716.4,4977.1,1.88077,0.0531869,586.475,14766.7,40000,94071.7,22.8232,10846.1,411.787,4480.45,0.000457511,2937.63,1831.22,2919.28,1814.31,2908.94,1804.96,2890.38,2854.6,2838.87,6.56163,1.31116,0.742947,586.647,563.705,553.947,24.1681
80185.13834,0,80185.13834,1.33E+01,4.03E+01,4.83E+02,1.06E+01,0.00E+00,,22.7015,0.0552488,11.6982,25.2806,24.5943,8352.53,19072.96,9.39E+05,420.173,9924.86,9216.55,3885.23,1.83703,0.0202113,476.824,12089.2,40000,80151.3,11.4558,11033,177.338,3824.12,0.0010294,2231.88,1378.85,2218.16,1366.1,2209.95,1358.76,2174.05,2146.54,2134.19,6.25001,1.37388,0.772859,444.16,426.274,418.538,26.0466
113562.354,18696.40249,132258.7565,2.47E+01,2.63E+01,4.62E+02,1.98E+01,0.00E+00,,10.8941,0.0928973,19.8387,31.5872,13.1012,12127.5,24082.4,1.24E+06,693.076,11790.3,12869.3,5817.04,2.11128,0.0504519,602.06,15144.2,40000,132210,19.533,9809.87,423.091,4114.59,0.0003288,3744.5,2095.27,3726.05,2078.21,3715.89,2068.92,3335.11,3299.22,3283.39,6.07925,1.32263,0.766604,668.754,645.868,636.022,20.1683
113562.354,69704.10441,183266.4584,3.82E+01,2.72E+01,5.73E+02,3.06E+01,0.00E+00,,5.04614,0.143709,22.5868,47.5152,8.07857,18666.1,31384.2,1.54E+06,960.333,13381.7,16520.9,7936.28,2.4916,0.0701603,784.605,19511.9,40000,183191,22.1223,8546.53,423.476,3634.6,0.000114514,5783.32,2785.3,5760.48,2764.5,5748.38,2753.55,4460.09,4417.35,4398.49,5.97599,1.34757,0.808461,906.253,879.18,867.523,16.5175
113562.354,71984.17868,185546.5327,3.31E+01,3.49E+01,5.18E+02,2.65E+01,0.00E+00,,8.26632,0.136336,19.3302,46.159,11.2295,17934.7,29858.08,1.53E+06,972.301,13398.4,16274.1,7915.03,2.51621,0.0569644,746.452,18607.3,40000,185474,18.8792,8305.85,377.432,3443.14,0.000197197,5484.52,2518.31,5464.23,2499.69,5453.43,2489.82,4035.44,3997.31,3980.38,5.76518,1.34097,0.797253,824.188,799.972,789.456,16.3822
95431.90956,0,95431.90956,2.46E+01,3.56E+01,5.41E+02,1.97E+01,0.00E+00,,15.3416,0.0786118,22.5995,28.1442,17.3866,10801.6,23816.8,1.14E+06,500.049,11284.9,11472.4,5228.32,1.90224,0.0528265,595.42,14983.4,40000,95388.1,22.3278,11166.8,384.79,4381.79,0.000576954,3174.36,1926.27,3155.2,1908.51,3144.47,1898.73,3045.81,3009.05,2992.71,6.43953,1.28309,0.731429,609.832,586.302,576.217,24.0005
113562.354,86976.21934,200538.5733,3.00E+01,4.00E+01,7.28E+02,2.40E+01,0.00E+00,,4.04651,0.216389,15.8528,54.4321,7.49017,25505.4,39044.56,2.07E+06,1050.73,16900.7,22588.7,11174.5,2.73523,0.0441148,976.114,23988.9,40000,200435,15.319,8636.44,172.964,3099.02,7.37E-05,8703.04,3903.83,8671.66,3874.27,8655.55,3859.4,6264.51,6207.22,6182.09,6.06494,1.31424,0.815626,1256.7,1220.72,1205.23,15.5632
113562.354,41823.40477,155385.7588,1.39E+01,3.59E+01,6.29E+02,1.11E+01,0.00E+00,,6.74373,0.169957,8.92252,44.3542,9.63961,19623,32582.04,1.73E+06,814.154,15170.5,18343.3,8921.02,2.52288,0.0186891,814.551,20219,40000,155306,8.48878,9111.79,81.7433,2974.98,0.000152664,6841.11,3300.45,6813.07,3273.6,6798.29,3259.91,5282.92,5230.25,5207.25,6.04068,1.23813,0.755191,1025.76,992.669,978.526,18.3277
113562.354,19038.94777,132601.3018,1.47E+01,4.53E+01,6.95E+02,1.18E+01,0.00E+00,,12.1491,0.198927,10.8315,41.6674,14.9373,19901.5,33739.52,2.06E+06,694.707,18394.5,21631.4,10482.8,2.47117,0.0216782,843.488,20899.8,40000,132521,10.4238,10382.2,74.104,3143.73,0.00026106,8013.18,4043.9,7976.01,4008.28,7957.07,3990.78,6470.83,6404.89,6376.22,5.96794,1.11986,0.702588,1196.57,1155.51,1138,20.1347
96420.13365,0,96420.13365,1.56E+01,3.95E+01,6.08E+02,1.25E+01,0.00E+00,,15.1473,0.111185,13.5997,31.4778,17.3818,13060.7,26186.16,1.36E+06,505.181,13089.6,13868.7,6508.57,2.09116,0.0256663,654.654,16412.9,40000,96367.2,13.2941,10918.4,133.998,3659.16,0.000487552,4486.11,2529,4460.89,2505.24,4447.38,2492.89,4016.76,3970.14,3949.78,6.31135,1.19421,0.702523,760.091,730.689,718.193,23.8716
113562.354,5044.455611,118606.8096,3.76E+01,2.08E+01,4.62E+02,3.01E+01,0.00E+00,,12.5075,0.0770608,34.2567,26.4336,14.4538,9974.5,23064.08,1.20E+06,621.555,11673.4,12311,5545.65,1.81423,0.123571,576.602,14527.1,40000,118566,34.0023,11552,829.526,5258.37,0.000400412,3111.87,1968.92,3092.85,1951.78,3082.43,1942.35,3112.96,3076.9,3060.9,6.24093,1.31162,0.75309,643.141,620.178,610.345,21.4483
113562.354,92026.99061,205589.3446,3.20E+01,2.06E+01,7.04E+02,2.56E+01,0.00E+00,,1.48589,0.202149,16.6191,54.4864,4.93596,24762.7,37982.2,1.85E+06,1077.22,14960,20224.5,10234,2.72989,0.0484426,949.555,23374.3,40000,205489,16.0867,8235.39,208.41,3147.75,2.77E-05,8129.26,3654.22,8100.78,3627.55,8085.96,3613.92,5867.28,5813.24,5789.64,6.53825,1.53033,0.951821,1188.09,1154.04,1139.45,15.3045
113562.354,37502.46986,151064.8239,1.97E+01,2.96E+01,5.20E+02,1.58E+01,0.00E+00,,7.99827,0.117133,13.6353,39.3353,10.6057,15699.4,28096.84,1.37E+06,791.588,12572.4,14396.1,6743.36,2.34151,0.0328736,702.421,17557.9,40000,151001,13.2522,8861.42,224.61,3468.52,0.000218533,4716.96,2404.9,4696.53,2385.77,4685.33,2375.52,3837.23,3797.6,3780.11,6.06664,1.31265,0.772418,775.896,750.717,739.9,18.647
113562.354,6048.182011,119610.536,3.37E+01,3.20E+01,5.48E+02,2.69E+01,0.00E+00,,9.73605,0.108311,30.0416,30.9249,11.9298,12801.5,26586.48,1.41E+06,626.757,13100.5,14505.4,6907.16,2.01908,0.0938837,664.662,16653.3,40000,119559,29.7419,11209.4,548.469,4659.87,0.000274505,4370.66,2629,4345.67,2606.17,4332.43,2594.19,4181.58,4135.54,4115.45,6.27462,1.23356,0.728365,810.507,781.416,769.034,21.3432
113562.354,32380.28382,145942.6378,3.50E+01,2.43E+01,6.35E+02,2.80E+01,0.00E+00,,4.20607,0.154564,25.5652,42.5603,7.0094,17387.2,31034.6,1.64E+06,764.699,14194.4,17481.4,8665.17,2.34773,0.0766438,775.865,19305.1,40000,145872,25.1497,9899.23,381.128,3962.76,9.60E-05,6227.45,3317.19,6197.89,3289.94,6182.57,3276.02,5307.35,5253.11,5229.58,6.27609,1.28003,0.777799,1018.61,984.554,970.09,19.0403
82705.28082,0,82705.28082,1.23E+01,2.96E+01,6.40E+02,9.81E+00,0.00E+00,,8.64767,0.0833079,10.3998,33.0993,10.9538,11537.6,24150.44,1.03E+06,433.317,9506.88,10603.5,5099.88,2.00336,0.0177467,603.761,15185.4,40000,82658.5,10.0785,10139,91.398,3372.79,0.000353824,3363.72,1971.94,3343.58,1953.02,3332.32,1942.77,3119.02,3079.65,3062.53,6.70064,1.28718,0.733918,609.289,584.177,573.596,25.6786
113562.354,93737.60436,207299.9584,2.23E+01,3.21E+01,4.79E+02,1.78E+01,0.00E+00,,6.45864,0.152205,11.6461,48.2944,9.5216,19129.3,28815.92,1.47E+06,1086.31,12788.4,15994.3,7357.67,2.77939,0.0307246,720.398,17987,40000,207222,11.1743,7061.08,197.812,2813.56,0.000143011,6116.51,2465.47,6098.14,2448.29,6088.2,2439.13,3965.84,3930.07,3914.1,5.47553,1.38346,0.834429,810.034,787.316,777.421,15.2136
113562.354,39154.9566,152717.3106,2.04E+01,4.02E+01,7.51E+02,1.63E+01,0.00E+00,,4.24492,0.219274,13.5238,48.3998,7.38812,22608.5,36518.24,2.08E+06,800.102,17237.6,22565.4,11266.5,2.59304,0.0306829,912.956,22524.1,40000,152626,13.0496,9712.28,109.389,3206.65,8.31E-05,8827.84,4327.43,8790.13,4291.43,8770.95,4273.68,6937.84,6869.47,6839.89,6.28078,1.23912,0.773147,1302.34,1259.7,1241.58,18.5237
110874.3951,0,110874.3951,3.37E+01,2.96E+01,6.34E+02,2.70E+01,0.00E+00,,5.78187,0.136531,31.3728,32.8453,8.095,14245,28313.92,1.55E+06,580.929,13769.3,16286.9,8077.26,2.10929,0.0974384,707.848,17687.5,40000,110817,31.0538,11348.4,433.239,4498.91,0.000149303,5509.51,3281.67,5477.65,3252.29,5461.22,3237.38,5232.96,5175.26,5150.4,6.40283,1.20311,0.729437,965.701,929.604,914.387,22.2308
113562.354,75322.60205,188884.9561,2.42E+01,4.49E+01,7.01E+02,1.94E+01,0.00E+00,,7.86099,0.210802,13.3976,52.1944,11.1902,24395.5,37851.16,2.10E+06,989.664,17855.8,22759.6,10984.9,2.69889,0.0341304,946.279,23298.4,40000,188786,12.8854,8901.88,133.035,3014.35,0.000149823,8479.62,3807.07,8448.21,3777.22,8432.09,3762.31,6104.67,6048.2,6023.37,5.83275,1.22583,0.76293,1213.42,1177.99,1162.7,16.1934
