WW Influent,Rain Influent,Total influent,WW TP,WW TKN,WW COD,WW Ortho-P,Chemical Dose,,Nitrate Effluent,TSS Effluent,TP Effluent,COD Effluent,TN Effluent,Mass of Hauled Sludge,Sludge added per day,Total Air Flow ,dailychemconsumptionEffluent,Air Flow at Field Conditions 1st AER Reactor,Air Flow at Field Conditions 2nd AER Reactor,Air Flow at Field Conditions 3rd AER Reactor,Percent of Solids in Digester Effluent,xmghpo4RL1,Influent Flow to Digester,TSS (waste activated sludge + primary clarifier underflow),Influent TSS to Digester,Effluent Flow,Ortho-P Effluent,TN Hauled Sludge,Ortho-P Hauled Sludge,TP Hauled Sludge,Nitrate Hauled Sludge,MLSS Reactor 1,VSS Reactor 1,MLSS Reactor 2,VSS Reactor 2,MLSS Reactor 3,VSS Reactor 3,Total COD in Reactor 1,Total COD in Reactor 2,Total COD in Reactor 3,Soluble BOD in Reactor 1,Soluble BOD in Reactor 2,Soluble BOD in Reactor 3,Total BOD in Reactor 1,Total BOD in Reactor 2,Total BOD in Reactor 3,SRT Total
113562.354,1471.594094,115033.9481,2.58E+01,2.98E+01,7.15E+02,2.07E+01,37.32282854,,1.97699,0.506388,0.219091,18.1017,3.12247,40419.7,54688.8,1.79E+06,602.178,14788.8,19270.6,9881.35,3.09,0.0223202,1367.22,32812.1,40000,114870,0.01,5839.7,91.1907,17771.6,6.84E-05,20222.3,4743.09,20183,4706.13,20163.1,4687.86,7702.5,7630.91,7600.37,7.06096,1.3778,0.839821,1192.16,1147.92,1129.42,21.6569
113562.354,18709.94453,132272.2985,2.40E+01,3.35E+01,6.62E+02,1.92E+01,34.61827575,,4.52582,0.464478,0.267603,23.3606,5.87136,40301.9,54038.8,1.73E+06,692.548,14664.6,18503,9231.62,3.12,0.0190446,1350.97,32453.8,40000,132109,0.01,5611.1,81.5474,16620.3,0.000159816,18544.2,4170.42,18511.2,4139.35,18494.3,4123.77,6776.71,6716.42,6690.39,6.34245,1.24224,0.762531,1080.87,1043.47,1027.67,20.0419
113562.354,60565.06272,174127.4167,3.79E+01,2.11E+01,5.98E+02,3.04E+01,54.81226994,,4.65389,0.60546,0.278991,23.231,5.98042,58871.3,72580.65,1.59E+06,911.569,13542.1,17107.6,8356.51,3.62,0,1700,42694.5,42694.5,173889,0.01,4007.93,126.634,18102,0.000192237,24124.8,3852.05,24099.8,3829.1,24086.7,3817.2,6345.9,6299.66,6279.36,6.07736,1.33476,0.807332,950.469,921.651,909.308,16.9547
113562.354,32927.47672,146489.8307,3.19E+01,4.80E+01,6.13E+02,2.55E+01,45.97739748,,16.044,0.550599,0.24798,20.4115,17.2024,49311.3,63348.8,1.92E+06,766.889,17739.8,20014.3,9356.01,3.26,0.0261798,1583.72,37520.6,40000,146290,0.01,5230.13,95.565,18124.9,0.00063684,21958.5,4060.74,21927.7,4032,21912,4017.66,6635.11,6581.99,6558.59,5.86346,1.17449,0.722008,1025.98,993.013,978.824,18.8705
75965.85923,0,75965.85923,2.12E+01,3.92E+01,5.57E+02,1.70E+01,30.65159832,,18.9096,0.308065,0.115697,8.97873,19.4687,24268.3,35994.44,9.15E+05,397.716,9228.63,9147.5,4053.57,2.82,0.0106323,899.861,22219,40000,75867.5,0.01,5596.87,97.765,16290.3,0.00143418,12273.2,1873.2,12258.1,1859.18,12249.3,1851.24,3035.81,3006.08,2992.81,6.45944,1.35283,0.762301,463.432,444.573,436.499,26.4307
113562.354,35602.85542,149165.2094,2.90E+01,2.29E+01,5.11E+02,2.32E+01,41.83041653,,8.43201,0.464571,0.231487,19.2084,9.52916,43236.5,56141.6,1.36E+06,781.044,12373.5,14308.2,6712.75,3.22,0.142757,1403.54,33610.6,40000,148990,0.01,4318.77,138.647,18799.2,0.000412614,18512.9,3040.72,18492.2,3021.65,18481,3011.47,4984.02,4944.93,4927.64,6.04007,1.31438,0.776789,761.62,737.131,726.619,18.655
113057.0513,0,113057.0513,2.30E+01,4.56E+01,4.53E+02,1.84E+01,33.17584759,,26.4971,0.374313,0.107334,7.13433,26.9526,31470.2,44555.6,1.46E+06,592.005,15349,14335,6099.96,2.96,0.0182161,1113.89,27145.1,40000,112929,0.01,5976.24,133.278,20304.7,0.00138974,14922.3,2598.08,14901.5,2578.82,14890.3,2568.61,4210.95,4173.77,4157.05,6.01795,1.25834,0.734308,672.176,648.812,638.652,21.8276
113562.354,54818.12295,168380.477,2.71E+01,4.46E+01,5.80E+02,2.17E+01,39.12586374,,13.1287,0.483974,0.314667,28.0297,14.6683,47434.8,60693.6,1.81E+06,881.685,16512,19041.3,8842.51,3.27,0.021193,1517.34,36089.8,40000,168188,0.01,5048,78.3278,16034.7,0.000500501,19304.4,3626.2,19278.3,3601.74,19264.7,3589.31,5925.31,5878.99,5858.45,5.77807,1.23583,0.752525,958.241,929.328,916.823,17.3293
78845.33725,0,78845.33725,2.16E+01,1.79E+01,5.86E+02,1.73E+01,31.19250888,,11.2154,0.319182,0.130404,10.3336,11.8654,25302.9,37425.72,8.93E+05,412.789,8422.02,9178.18,4303.13,2.83,0.336383,935.643,23051.6,40000,78742.6,0.01,5134.11,119.217,16535,0.000803408,12718.1,2023.39,12701.7,2008.2,12692.4,1999.7,3278.65,3246.28,3232,6.62202,1.34436,0.759165,501.359,480.867,472.185,26.0069
113562.354,82250.36605,195812.7201,3.02E+01,4.58E+01,6.86E+02,2.42E+01,43.63345173,,8.9346,0.561174,0.381604,34.694,10.832,58187.3,72310.18,2.10E+06,1025.26,17875,22626.4,10890.7,3.58,0,1700,42535.4,42535.4,195577,0.01,4863.94,65.8165,14596.3,0.000274449,22389,4349.09,22358.7,4320.53,22343.2,4306.25,7109.74,7056.14,7032.46,5.78047,1.23475,0.76861,1179.13,1145.75,1131.31,15.7238
113562.354,49869.68329,163432.0373,2.36E+01,1.99E+01,4.88E+02,1.89E+01,34.07736519,,8.2162,0.404384,0.289367,25.8847,9.64515,39857.8,51572.4,1.36E+06,855.905,12227.8,14397.3,6695.18,3.23,0.022717,1289.31,31087.6,40000,163270,0.01,4412.89,105.773,16640,0.000364111,16122.6,2856.26,16103.4,2838.39,16093,2828.84,4675.86,4638.98,4622.62,5.8592,1.34171,0.795576,747.967,724.794,714.809,17.6484
88058.8819,0,88058.8819,3.60E+01,2.16E+01,5.85E+02,2.88E+01,51.92741363,,9.16748,0.509897,0.0889105,4.08646,9.51626,37533.8,50738.8,1.07E+06,460.829,9880.58,11090.1,5327.22,3.1,0.534101,1268.47,30623.8,40000,87906.7,0.01,4209.18,182.531,20793.9,0.00255816,20303.2,2664.18,20282.6,2645.25,20271.1,2634.91,4339.64,4300.1,4282.86,7.10961,1.31354,0.746508,627.483,602.637,592.206,24.723
81514.06587,0,81514.06587,2.28E+01,2.93E+01,5.85E+02,1.83E+01,32.99554407,,9.65419,0.34105,0.12569,9.697,10.2721,27312.6,39021.8,9.42E+05,426.742,8830.49,9704.75,4562.39,2.93,0.821268,975.545,23975.7,40000,81404.4,0.01,5381.32,122.61,16853.6,0.0030399,13592.9,2176.78,13573.7,2159.01,13562.6,2149.01,3534.24,3495.9,3479.21,8.04525,1.44687,0.786084,535.05,510.852,500.764,25.6274
113562.354,47081.58024,160643.9342,1.33E+01,2.45E+01,6.46E+02,1.07E+01,19.29247659,,3.3427,0.337638,0.390347,37.5169,5.71967,33814.9,46876.4,1.69E+06,841.418,14268,18142.5,9047.31,3.02,0.00951351,1171.91,28458.4,40000,160507,0.01,6059.56,43.6628,10928.3,9.72E-05,13502.5,3690.01,13474.4,3663,13459.5,3649.23,5970.64,5916.8,5893.39,6.28992,1.3321,0.813379,1054.17,1020.52,1006.2,17.8763
89077.42191,0,89077.42191,2.25E+01,3.56E+01,5.35E+02,1.80E+01,32.45463352,,15.6192,0.341089,0.117401,8.70562,16.1732,27585.4,39747.92,1.04E+06,466.379,10206.9,10522.4,4780.19,2.9,0.0134627,993.698,24394.7,40000,88965.4,0.01,5464.69,116.059,17876.1,0.00101273,13592.4,2205.91,13574.8,2189.57,13564.9,2180.58,3578.11,3544.23,3529.2,6.40908,1.31046,0.746757,548.785,527.414,518.286,24.5975
78442.89781,0,78442.89781,3.42E+01,2.49E+01,6.75E+02,2.74E+01,49.40316435,,6.77954,0.494971,0.0976088,5.51589,7.21541,35371.9,48388,1.04E+06,410.466,9273.32,10922.1,5365,3.06,0.416658,1209.7,29308.8,40000,78299.4,0.01,4486.17,147.167,18663.4,0.0017143,19715.5,2826.2,19693.1,2805.51,19680.9,2794.48,4614.49,4572.08,4553.74,6.95518,1.29848,0.746589,638.045,611.565,600.505,26.0661
113562.354,12796.01193,126358.3659,1.70E+01,3.42E+01,6.35E+02,1.36E+01,24.52127866,,6.65151,0.369548,0.27502,25.0422,8.1599,32553.4,45981.6,1.68E+06,661.711,14718.3,17736.8,8747.38,2.96,0.0124089,1149.54,27953,40000,126226,0.01,6329.56,60.5908,14473.9,0.000223901,14769.7,3815.22,14738.2,3785.33,14721.8,3770.27,6170.33,6112.45,6087.39,6.21732,1.19943,0.734782,1022.86,986.894,971.657,20.5798
113562.354,27607.92016,141170.2742,2.47E+01,3.06E+01,6.14E+02,1.98E+01,35.70009687,,5.11041,0.453282,0.270866,23.6753,6.45957,40926.8,54382.8,1.59E+06,739.181,13758.9,16959.2,8360.9,3.15,0.0224549,1359.57,32643.5,40000,141004,0.01,5160.73,96.7453,16878.3,0.000195326,18087.1,3737.76,18058.9,3711.3,18044.2,3697.77,6086.29,6033.93,6011.16,6.23524,1.26626,0.767988,972.294,939.706,925.867,19.2931
107649.0215,0,107649.0215,3.71E+01,4.89E+01,5.17E+02,2.97E+01,53.5501453,,26.151,0.557197,0.0930891,3.65463,26.4421,43232.3,57184,1.55E+06,563.405,15927.1,15393.3,6788.22,3.16,0.0313551,1429.6,34181.4,40000,107474,0.01,5075.57,171.369,22745.9,0.00152327,22195,3139.08,22169.9,3116.15,22156.8,3104.33,5119.78,5076.66,5057.48,6.05618,1.20631,0.713283,752.75,725.848,714.223,22.3904
113562.354,92628.35618,206190.7102,2.04E+01,4.81E+01,5.88E+02,1.63E+01,29.38947368,,12.5214,0.418444,0.414689,39.2004,14.6239,46586.3,59556.4,1.94E+06,1079.91,17349.1,20677.3,9525.43,3.27,0.0148671,1488.91,35473.6,40000,206002,0.01,5183.09,49.603,12310.2,0.000401039,16704.7,3452.53,16680.6,3429.6,16668,3417.93,5625.23,5582.18,5562.93,5.60492,1.27825,0.78282,993.613,966.583,954.781,15.1949
113562.354,33023.43744,146585.7914,2.39E+01,2.45E+01,6.45E+02,1.91E+01,34.43797223,,3.90894,0.456392,0.303027,27.1133,5.44278,41820,55393.2,1.67E+06,767.551,14205.6,17915.6,8938.87,3.16,0.020308,1384.83,33199.7,40000,146416,0.01,5277.13,86.042,15964.5,0.000138139,18217.3,3951.21,18187.4,3923.06,18171.9,3908.78,6429.57,6374.08,6350.01,6.30996,1.29078,0.788232,1042.64,1008.12,993.475,18.8732
113562.354,66627.79037,180190.1444,2.81E+01,2.21E+01,5.74E+02,2.24E+01,40.38798838,,5.23051,0.482012,0.33246,29.8738,6.88154,49279.6,62252.4,1.54E+06,943.555,13268.4,16601.9,8014.12,3.31,0.0235301,1556.31,36931.3,40000,179990,0.01,4355.41,100.423,16010.8,0.000213578,19218.6,3437,19195.8,3415.8,19183.7,3404.71,5632.97,5589.91,5570.92,5.9945,1.34585,0.810154,905.047,878.092,866.51,16.593
113562.354,25885.47571,139447.8297,3.26E+01,1.56E+01,4.64E+02,2.61E+01,47.0592186,,10.4646,0.498158,0.163034,11.6514,11.1725,43841,56244.8,1.27E+06,730.089,11856.5,13151.8,6028.45,3.26,0.439652,1406.12,33667.3,40000,139270,0.01,3985.33,170.216,21047.8,0.000597299,19840,2891.96,19821.2,2874.75,19811.1,2865.45,4761.13,4725.44,4709.63,5.99193,1.3267,0.77776,680.229,657.822,648.187,19.4063
93921.14922,0,93921.14922,2.33E+01,3.28E+01,4.92E+02,1.87E+01,33.71675815,,14.6604,0.348688,0.102797,7.0301,15.1288,28077.1,39942.64,1.01E+06,491.762,9924.41,10264.6,4631.46,2.94,0.0156361,998.566,24506.8,40000,93807.3,0.01,5028.94,133.843,19151.1,0.000985945,13891.3,2134.09,13874.8,2118.88,13865.5,2110.4,3465.32,3433.24,3418.99,6.35414,1.33716,0.76135,530.472,510.201,501.53,23.9765
113562.354,43030.85021,156593.2042,2.88E+01,4.03E+01,5.88E+02,2.30E+01,41.46980949,,10.9979,0.500278,0.281859,24.3865,12.3603,47058.3,60411.2,1.73E+06,819.901,15578.5,18191.7,8600.28,3.26,0.0230301,1510.28,35937.1,40000,156402,0.01,4970.76,91.1736,17160.3,0.000437071,19951.6,3703.14,19924.6,3678.05,19910.7,3665.27,6052.92,6004.71,5983.46,5.89695,1.22912,0.747216,955.365,925.329,912.417,18.1251
113562.354,74384.37313,187946.7271,1.46E+01,2.69E+01,6.89E+02,1.16E+01,20.91520827,,1.91331,0.373565,0.446128,43.14,4.53344,39709.6,52943.2,1.81E+06,984.42,14708.9,19678.9,9942,3.14,0.0102957,1323.58,31848.2,40000,187786,0.01,5713.99,43.1787,10302.3,5.07E-05,14936.2,3942.93,14908,3915.63,14893.1,3901.71,6391.97,6337.17,6313.28,6.50606,1.46627,0.904361,1152.97,1118.63,1103.97,16.1775
113562.354,67081.6692,180644.0232,3.76E+01,4.10E+01,5.47E+02,3.01E+01,54.27135938,,11.218,0.591175,0.277758,23.2022,12.5149,59091.6,72466.58,1.67E+06,945.726,15147.9,17672,8152.16,3.63,0,1700,42627.4,42627.4,180404,0.01,4170.95,113.903,17921.4,0.000490422,23552,3576.37,23529,3555.34,23517,3544.42,5898.08,5857.1,5838.83,5.7572,1.29188,0.779309,879.904,854.302,843.197,16.5581
89322.80014,0,89322.80014,3.03E+01,2.13E+01,5.78E+02,2.42E+01,43.63345173,,10.1988,0.443239,0.0994548,5.84253,10.6297,33654.8,46578,1.05E+06,467.538,9781.95,10867.7,5167.36,3.02,0.454766,1164.45,28290.1,40000,89186.4,0.01,4564.45,162.34,19785.4,0.000702703,17654.9,2569.3,17635,2550.92,17624,2540.98,4188.56,4150.63,4134.01,6.51225,1.29001,0.741891,604.055,580.287,570.23,24.561
113562.354,604.1749413,114166.5289,1.33E+01,3.67E+01,6.10E+02,1.07E+01,19.29247659,,10.6658,0.3148,0.237237,21.7623,12.2326,27345.3,40767.2,1.65E+06,597.909,15058.3,17170.4,8318.74,2.81,0.00917508,1019.18,24981.2,40000,114056,0.01,7115.17,45.5368,13404.7,0.000360543,12592.1,3588.78,12561,3559.17,12544.8,3544.24,5781.32,5724.41,5699.72,6.18478,1.16029,0.707682,971.229,935.841,920.831,21.7651
108485.8008,0,108485.8008,2.79E+01,4.89E+01,5.71E+02,2.23E+01,40.20768486,,23.6052,0.474655,0.127423,8.46375,24.149,37623,51414,1.70E+06,567.91,16739.9,17212.4,7841.73,3.06,0.0217153,1285.35,30999.6,40000,108333,0.01,5922.33,114.884,19769,0.00107912,18931.7,3560.86,18902,3533.25,18886.8,3519.37,5788.85,5737.85,5715.38,6.01886,1.15294,0.696371,876.825,845.185,831.606,22.3183
113562.354,52158.4939,165720.8479,3.58E+01,1.89E+01,6.49E+02,2.87E+01,51.74711011,,3.31641,0.598265,0.288706,24.3839,4.72063,56578.3,70594.2,1.70E+06,867.548,14172.7,18287,9128.07,3.48,0,1700,41526,41526,165491,0.01,4351.66,112.354,17762.3,0.000126649,23849.5,4188.57,23820.7,4161.92,23805.9,4148.33,6871.99,6818.99,6795.9,6.29584,1.34443,0.820959,1054.02,1021.07,1007.04,17.498
113562.354,13930.32857,127492.6826,1.83E+01,3.05E+01,6.73E+02,1.46E+01,26.32431385,,3.36855,0.399892,0.289099,26.3311,4.88862,34716.1,48409.2,1.72E+06,667.611,14600,18399.9,9290.39,3,0.014225,1210.23,29320.8,40000,127352,0.01,6183.64,68.1356,14652.3,0.000109121,15982.4,4143.41,15948.5,4111.18,15931.1,4095.06,6707.94,6645.23,6618.26,6.50335,1.27443,0.782671,1101.69,1062.76,1046.36,20.4778
113562.354,10731.52502,124293.879,2.00E+01,1.72E+01,6.64E+02,1.60E+01,28.84856313,,3.76016,0.415525,0.264077,23.5216,5.12048,35483.8,49202.8,1.70E+06,650.826,14464.7,18090.3,9106.5,3.02,0.016114,1230.07,29765.6,40000,124150,0.01,6028.83,76.27,15652,0.000127671,16601.1,4114.52,16567.4,4082.62,16550,4066.64,6666.01,6603.97,6577.26,6.46462,1.25546,0.770467,1079.54,1041.06,1024.85,20.7652
113562.354,54514.71521,168077.0692,2.78E+01,3.84E+01,6.88E+02,2.23E+01,40.20768486,,5.80257,0.525353,0.346821,31.2201,7.53602,50758.5,64710,1.92E+06,880.024,16243.7,20687.2,10202.6,3.28,0.0217039,1617.75,38249.7,40000,167871,0.01,5119.34,68.4878,15344.9,0.00019228,20965.4,4336.64,20933.7,4306.76,20917.5,4291.79,7073.93,7016.58,6991.54,6.04427,1.24309,0.770087,1154.72,1119.08,1103.83,17.3562
82824.32845,0,82824.32845,2.56E+01,3.99E+01,6.67E+02,2.05E+01,36.9622215,,13.279,0.411838,0.146234,11.3095,13.9852,31035.7,43857.6,1.22E+06,433.527,11358.9,12593,6012.69,2.96,0.014393,1096.44,26748.4,40000,82698.5,0.01,5646.13,92.5338,16767.5,0.000756349,16422.8,2962.15,16397.8,2938.84,16384.5,2926.77,4816.81,4771.22,4751.38,6.37982,1.20165,0.706747,701.752,673.384,661.402,25.4565
111468.6718,0,111468.6718,3.33E+01,3.12E+01,5.12E+02,2.67E+01,48.14103972,,11.2811,0.502835,0.0976777,4.6105,11.6432,40066.2,53594.4,1.28E+06,583.496,12001.4,13111.6,6161.51,3.13,0.52546,1339.86,32208.4,40000,111306,0.01,4374.39,191.46,22798.5,0.000659591,20029.1,2944.1,20006.8,2923.7,19994.8,2912.83,4800.33,4758.93,4740.72,6.30221,1.26063,0.737172,714.103,688.227,677.199,21.9828
113562.354,9423.80627,122986.1603,2.59E+01,2.75E+01,5.18E+02,2.07E+01,37.32282854,,9.94289,0.424507,0.158749,11.9759,10.6772,36316.2,49413.6,1.34E+06,643.953,12427.7,13910.7,6574.21,3.08,0.178581,1235.34,29883.6,40000,122839,0.01,4901.16,146.788,19938,0.000488633,16923,3021.15,16900.3,3000.15,16888.1,2989.04,4921.82,4879.34,4860.67,6.20528,1.26262,0.744223,758.967,732.409,721.08,20.8547
83883.35788,0,83883.35788,1.67E+01,2.21E+01,4.56E+02,1.34E+01,24.16067162,,14.4365,0.255703,0.113357,9.1141,15.1183,20137.6,30021.16,8.52E+05,439.31,8354.03,8677.27,3862.02,2.81,0.0135551,750.529,18704.2,40000,83801.7,0.01,5093.4,108.602,17133.4,0.000979805,10192.1,1736.31,10178.1,1723.53,10169.8,1716.22,2810.03,2782.19,2769.74,6.16549,1.38378,0.78727,441.29,423.608,416.061,25.2948
113562.354,68163.90431,181726.2583,1.29E+01,2.33E+01,6.51E+02,1.03E+01,18.57126251,,2.69102,0.339364,0.432703,41.977,5.33383,36133.3,49033.2,1.72E+06,951.887,14229.4,18599.1,9273.53,3.08,0.00902912,1225.83,29670.6,40000,181580,0.01,5812.75,40.1297,9969.96,7.39E-05,13571.2,3654.98,13544.7,3629.38,13530.7,3616.24,5920.12,5868.55,5846.03,6.30619,1.40044,0.855992,1071.85,1039.51,1025.69,16.5369
113562.354,30965.65954,144528.0135,3.63E+01,4.74E+01,5.72E+02,2.90E+01,52.28802067,,17.3915,0.584199,0.202915,15.2607,18.2841,51837.3,65869.6,1.81E+06,756.551,17071.7,18651.3,8569.41,3.29,0.0311027,1646.74,38868.6,40000,144318,0.01,4898.65,120.26,19647.7,0.000788372,23283,3840.29,23254.8,3814.38,23240.4,3801.29,6297.68,6249.35,6227.96,5.87073,1.1989,0.728194,935.335,905.311,892.356,19.0137
113562.354,68105.15419,181667.5082,2.49E+01,2.62E+01,7.26E+02,2.00E+01,36.06070391,,1.50257,0.503245,0.397342,37.0071,3.5963,50685.3,64683.6,1.88E+06,951.27,15066.3,20527.8,10483.5,3.28,0.0197739,1617.09,38235.8,40000,181462,0.01,5072.01,64.3386,13767.1,4.47E-05,20091.4,4441.9,20060,4412.01,20043.7,4396.93,7238.63,7179.16,7153.37,6.77553,1.51386,0.93622,1223.15,1186.06,1170.31,16.5222
113562.354,46255.97194,159818.3259,3.21E+01,3.79E+01,6.07E+02,2.57E+01,46.33800452,,8.5711,0.543793,0.279239,23.7516,9.91037,51264.2,64807.6,1.72E+06,836.719,15169.2,18277.2,8775.27,3.31,0.0263567,1620.19,38302,40000,159610,0.01,4712.79,95.5778,17569.9,0.000345158,21681.5,3875.67,21654,3850.14,21639.7,3837.12,6347.55,6298.01,6276.25,5.9552,1.24146,0.756376,984.508,953.683,940.464,17.8973
113562.354,60225.03964,173787.3936,2.18E+01,2.65E+01,7.21E+02,1.74E+01,31.3728124,,1.6266,0.46424,0.398869,37.4514,3.73693,46013,59878.4,1.87E+06,910.06,15054.2,20323.4,10374.5,3.21,0.0168137,1496.96,35648.4,40000,173601,0.01,5380.43,61.3169,13249.7,4.72E-05,18542.8,4376.97,18510.9,4346.55,18494.4,4331.25,7117.81,7057.51,7031.4,6.75496,1.48522,0.916589,1213.84,1176.24,1160.29,17.0036
113562.354,76945.24457,190507.5986,1.57E+01,3.60E+01,4.84E+02,1.25E+01,22.53793994,,9.34952,0.328973,0.383268,36.4767,11.5008,35785,46587.6,1.50E+06,997.929,13454.9,16111.8,7304.01,3.21,0.0113398,1164.69,28295.4,40000,190363,0.01,4924.6,54.5553,12416.4,0.00032886,13134.1,2761.89,13115.5,2744.1,13105.2,2734.68,4501.38,4465.42,4449.35,5.5758,1.34872,0.809973,790.426,767.759,757.889,16.0168
77293.92252,0,77293.92252,1.27E+01,2.41E+01,6.32E+02,1.02E+01,18.39095899,,9.3641,0.223293,0.221157,20.6909,10.903,19617.8,31904.6,9.28E+05,404.777,8615.78,9576.1,4573.6,2.58,0.0126007,797.615,19819.4,40000,77214.4,0.01,6309.01,63.7144,12168.5,0.000556626,8916.1,1996.27,8898.26,1979.46,8888.11,1970.18,3203.67,3168.11,3152.55,6.71485,1.32078,0.747879,541.644,519.083,509.571,26.2705
89464.07379,0,89464.07379,2.66E+01,4.28E+01,7.20E+02,2.12E+01,38.22434614,,12.3248,0.463448,0.177893,14.1725,13.1857,34613.4,47980.4,1.51E+06,468.258,13629.3,15743.2,7651.1,3.02,0.0162263,1199.51,29080,40000,89323.7,0.01,5910.83,85.3923,16856.4,0.000572753,18494.3,3752.88,18461.8,3722.46,18445.2,3707.29,6101.03,6043.67,6018.9,6.25745,1.13642,0.691679,893.818,858.384,843.45,24.5756
113562.354,33796.41073,147358.7647,2.13E+01,2.02E+01,7.01E+02,1.71E+01,30.83190184,,2.0582,0.450116,0.339807,31.2795,3.84715,41147.1,54976.4,1.80E+06,771.618,14740.7,19423.9,9886.5,3.13,0.0168005,1374.41,32970.6,40000,147192,0.01,5677.86,66.6707,14436.6,6.41E-05,17980.7,4347.03,17947.1,4315.11,17929.8,4299.13,7059.52,6996.83,6969.82,6.75596,1.40385,0.860468,1167.85,1128.87,1112.41,18.8247
113562.354,87928.31929,201490.6733,2.61E+01,4.53E+01,7.36E+02,2.09E+01,37.68343558,,7.16622,0.530418,0.423044,39.4021,9.31075,56052.9,70361.64,2.20E+06,1055.07,18371.1,23935.4,11711.4,3.45,0,1700,41389.2,41389.2,201263,0.01,5172.63,52.4028,13086.4,0.000198877,21176.1,4553.65,21143.9,4522.96,21127.4,4507.71,7420.85,7363.25,7337.88,5.84407,1.23901,0.777124,1278.38,1242.5,1227,15.4344
86688.17026,0,86688.17026,1.78E+01,4.73E+01,7.08E+02,1.42E+01,25.60309977,,17.2184,0.351121,0.231608,20.7846,18.4601,27377,40521.6,1.50E+06,453.86,13964.4,15408.7,7323.1,2.83,0.0103333,1013.04,24840,40000,86577.2,0.01,6901.52,53.5695,13743.9,0.000742182,14029.7,3367.6,13999,3338.49,13983,3323.93,5442.86,5388.36,5364.7,6.21408,1.13432,0.685029,847.466,813.667,799.365,24.9609
91476.1262,0,91476.1262,3.35E+01,4.31E+01,6.22E+02,2.68E+01,48.32134324,,17.2057,0.514552,0.103732,5.74119,17.6232,38278.2,51606.8,1.36E+06,478.728,13006.7,13895,6505.04,3.1,0.0224926,1290.17,31106.8,40000,91320.9,0.01,5191.47,130.451,19703.2,0.00100214,20505,3233.6,20478.8,3209.3,20465,3196.81,5276.96,5230.23,5209.8,6.24278,1.18587,0.702711,747.795,718.798,706.475,24.2943
113562.354,24317.42906,137879.7831,1.48E+01,4.36E+01,5.53E+02,1.19E+01,21.45611882,,16.3028,0.322778,0.28908,26.8153,18.0237,30535.4,43557.2,1.69E+06,722.152,16096.1,17379.8,7989.87,2.93,0.0104364,1088.93,26577.2,40000,137756,0.01,6547.28,51.7328,13470.3,0.000574841,12898.6,3191.56,12872.7,3166.9,12859,3154.3,5158.23,5111.28,5090.55,5.91548,1.20575,0.72658,888.04,858.671,846.023,19.5783
113562.354,243.8163214,113806.1703,3.57E+01,3.52E+01,5.12E+02,2.85E+01,51.38650307,,14.2943,0.536027,0.0971781,4.15123,14.6276,42907.7,56543.6,1.38E+06,595.689,13234.6,14093.4,6533.16,3.17,0.032081,1413.59,33831,40000,113632,0.01,4609.7,186.947,23261.3,0.000818672,21350.8,3089.82,21327.1,3068.24,21314.5,3056.87,5039.68,4996.82,4977.92,6.21156,1.23594,0.727452,748.468,721.726,710.287,21.7424
108860.4093,0,108860.4093,2.76E+01,4.59E+01,6.36E+02,2.21E+01,39.84707782,,17.7065,0.496723,0.158047,11.5728,18.4233,39072.2,53043.6,1.81E+06,569.843,16822.8,18624.8,8828.8,3.08,0.0213306,1326.09,31903.8,40000,108702,0.01,5978.24,97.2284,18876.2,0.000724345,19822.3,4083.76,19787.9,4051.56,19770.4,4035.62,6636.51,6577.06,6551.17,6.05241,1.1191,0.68941,1004.81,968.07,952.42,22.2872
113562.354,46072.82849,159635.1825,2.43E+01,3.03E+01,5.69E+02,1.94E+01,34.97888279,,6.00336,0.434402,0.305582,27.4139,7.52808,42043,54991.2,1.52E+06,835.954,13228.7,16148.3,7798.52,3.2,0.0204077,1374.78,32978.7,40000,159465,0.01,4745.43,97.5273,16201.2,0.000237618,17328,3361.84,17304.1,3339.54,17291.5,3327.92,5487.63,5442.7,5422.97,6.05177,1.30343,0.783062,889.679,861.581,849.559,17.9138
113562.354,54562.77468,168125.1287,2.32E+01,4.17E+01,5.31E+02,1.86E+01,33.53645463,,13.0751,0.419599,0.316791,28.731,14.642,42083.7,54714.4,1.65E+06,880.461,15272.3,17243.2,7871.89,3.22,0.017645,1367.86,32826.4,40000,167955,0.01,5089.93,76.8203,15465.8,0.000518046,16737.6,3167.53,16715.1,3146.38,16703.1,3135.42,5171.41,5130.44,5112.19,5.76752,1.2758,0.766843,852.092,826.41,815.277,17.3455
113562.354,72268.91233,185831.2663,1.64E+01,2.09E+01,4.57E+02,1.31E+01,23.61976106,,7.44058,0.335779,0.363359,34.3541,9.4246,35104.7,45044.4,1.38E+06,973.429,12243.4,14788.5,6794.29,3.26,0.0126954,1126.11,27422.4,40000,185689,0.01,4494.81,65.0386,13277,0.000274031,13401.9,2700.49,13384.3,2683.71,13374.7,2674.72,4412.53,4377.65,4362.08,5.5416,1.36973,0.822098,750.193,728.187,718.638,16.2758
